Paper_ID,DOI,Affiliation_ID,Year,Keyword,AffiliationGroup,ListedAffiliation,Author,Author_ID
1031,10.1890/0012-9658-95.4.1113,1,2014,NoMatch,Unmatched,1University1,"Grady, J. M.",2735
1031,10.1890/0012-9658-95.4.1113,1,2014,NoMatch,Unmatched,1University1,"Hoffmann, W. A.",2736
1034,10.1890/13-0465.1,1,2014,NoMatch,Unmatched,"Scion, Christchurch 8540, New Zealand","Brockerhoff, Eckehard G.",2744
1034,10.1890/13-0465.1,1,2014,NoMatch,Unmatched,"Scion, Rotorua 3046, New Zealand","Kimberley, Mark",2745
1036,10.1890/13-1911.1,1,2014,NoMatch,Unmatched,1University1,"Ellison, Aaron M.",290
1036,10.1890/13-1911.1,1,2014,NoMatch,Unmatched,1University1,"Gotelli, Nicholas J.",300
1036,10.1890/13-1911.1,1,2014,NoMatch,Unmatched,1University1,"Inouye, Brian D.",2753
1036,10.1890/13-1911.1,1,2014,NoMatch,Unmatched,1University1,"Strong, Donald R.",2754
1043,10.1890/13-1112.1,1,2014,NoMatch,Unmatched,"Univ Massachusetts, Amherst, MA 01003 USA","Lavine, Michael",2766
1046,10.1890/13-1315.1,13,2014,NoMatch,Unmatched,1University1,"Eason, Tarsha",2780
1056,10.1890/13-0163.1,2,2014,NoMatch,Unmatched,1University1,"Stachowicz, John J.",1241
1057,,1,2014,NoMatch,Unmatched,1University1,"Carroll, I. T.",2816
1057,,1,2014,NoMatch,Unmatched,1University1,"Cardinale, B. J.",2817
1057,,1,2014,NoMatch,Unmatched,1University1,"Nisbet, R. M.",2818
1058,10.1890/0012-9658-95.3.794,1,2014,NoMatch,Unmatched,1University1,"Chandler, R. B.",2819
1058,10.1890/0012-9658-95.3.794,1,2014,NoMatch,Unmatched,1University1,"Royle, J. A.",2820
1058,10.1890/0012-9658-95.3.794,1,2014,NoMatch,Unmatched,1University1,"King, D. I.",2821
1073,10.1890/12-1982.1,3,2014,NoMatch,Unmatched,"Landcare Res, Dunedin, New Zealand","Lee, William G.",2871
1073,10.1890/12-1982.1,3,2014,NoMatch,Unmatched,"Landcare Res, Dunedin, New Zealand","Wilson, J. Bastow",2870
1078,10.1890/13-0436.1,4,2014,NoMatch,Unmatched,"Tech Univ Darmstadt, Darmstadt, Germany","Bluethgen, Nico",1880
1086,10.1890/13-0483.1,4,2014,NoMatch,Unmatched,"Univ Estadual Maringa, UEM DBI NUPELIA, BR-87020900 Maringa, PR, Brazil","Agostinho, Angelo A.",2913
1089,10.1890/0012-9658-95.1.1,1,2014,NoMatch,Unmatched,1University1,"Whelen, Anne Marie",2924
1089,10.1890/0012-9658-95.1.1,1,2014,NoMatch,Unmatched,1University1,"Strong, Donald R.",2754
1089,10.1890/0012-9658-95.1.1,1,2014,NoMatch,Unmatched,1University1,"Baldwin, J. David",2925
1091,10.1890/13-0760.1,4,2014,NoMatch,Unmatched,"Univ Massachusetts, Amherst, MA 01003 USA","Del Toro, Israel",269
1092,10.1890/13-0196.1,1,2014,NoMatch,Unmatched,"Univ Lyon, F-69000 Lyon, France","Dray, Stephane",2928
1092,10.1890/13-0196.1,1,2014,NoMatch,Unmatched,"Univ Lyon, F-69000 Lyon, France","Doledec, Sylvain",2929
1092,10.1890/13-0196.1,9,2014,NoMatch,Unmatched,"Wageningen Univ, NL-6700 AP Wageningen, Netherlands","ter Braak, Cajo J. F.",2932
1106,10.1890/13-0421.1,3,2014,NoMatch,Unmatched,"MIT, Cambridge, MA 02139 USA","Follows, Michael J.",2975
1113,10.1890/12-1751.1,1,2014,NoMatch,Unmatched,"Univ Belgrade, Inst Multidisciplinary Res, Belgrade 11000, Serbia","Jaric, Ivan",2987
1114,10.1890/12-1088.1,1,2014,NoMatch,Unmatched,"CEA ZA, Coquimbo 1781681, Chile","Rivadeneira, Marcelo M.",2988
1114,10.1890/12-1088.1,1,2014,NoMatch,Unmatched,"Univ Catolica Norte, Coquimbo 1781681, Chile","Rivadeneira, Marcelo M.",2988
1117,10.1890/12-0416.1,1,2013,NoMatch,Unmatched,"Univ Calif Berkeley, Berkeley, CA 94720 USA","de Valpine, Perry",526
1117,10.1890/12-0416.1,1,2013,NoMatch,Unmatched,"Univ Calif Berkeley, Berkeley, CA 94720 USA","Harmon-Threatt, Alexandra N.",2999
1122,10.1890/13-0147.1,1,2013,NoMatch,Unmatched,"Landcare Res, Lincoln 7640, New Zealand","Holland, E. Penelope",3005
1140,10.1890/12-2109.1,3,2013,NoMatch,Unmatched,1University1,"Carey, Susan",3075
1156,10.1890/12-0725.1,1,2013,NoMatch,Unmatched,"Nara Womens Univ, Fac Sci, Nara 630, Japan","Wada, Yoko",79
1156,10.1890/12-0725.1,1,2013,NoMatch,Unmatched,"Nara Womens Univ, Fac Sci, Nara 630, Japan","Yusa, Yoichi",81
1190,10.1890/12-1914.1,5,2013,NoMatch,Unmatched,"Werkgrp Lepelaar, NL-9166 NZ Schiermonnikoog, Netherlands","Overdijk, Otto",3239
1200,10.1890/13-0161.1,2,2013,NoMatch,Unmatched,"Univ Calif Merced, Merced, CA 95343 USA","Marhaver, Kristen L.",3263
1200,10.1890/13-0161.1,2,2013,NoMatch,Unmatched,"CARMABI Fdn, Willemstad, Curacao, Neth Antilles","Marhaver, Kristen L.",3263
1200,10.1890/13-0161.1,2,2013,NoMatch,Unmatched,"CARMABI Fdn, Willemstad, Curacao, Neth Antilles","Chamberland, Valerie F.",3264
1200,10.1890/13-0161.1,2,2013,NoMatch,Unmatched,"CARMABI Fdn, Willemstad, Curacao, Neth Antilles","Vermeij, Mark J. A.",3265
1215,10.1890/13-0028.1,1,2013,NoMatch,Unmatched,"Harvard Univ, Petersham, MA 01366 USA","Crone, Elizabeth E.",1836
1226,10.1890/12-1270.1,6,2013,NoMatch,Unmatched,"Karch, CH-2000 Neuchatel, Switzerland","Schmidt, Benedikt R.",3371
1226,10.1890/12-1270.1,7,2013,NoMatch,Unmatched,1University1,"Garcia, Gerardo",3373
1227,10.1890/13-0034.1,1,2013,NoMatch,Unmatched,"Univ Lyon, F-69000 Lyon, France","Douhard, Mathieu",3374
1227,10.1890/13-0034.1,1,2013,NoMatch,Unmatched,"Univ Lyon, F-69000 Lyon, France","Gaillard, Jean-Michel",1871
1227,10.1890/13-0034.1,1,2013,NoMatch,Unmatched,"Univ Lyon, F-69000 Lyon, France","Bonenfant, Christophe",2024
1229,10.1890/12-1395.1,1,2013,NoMatch,Unmatched,1University1,"Jakober, Hans",3382
1229,10.1890/12-1395.1,1,2013,NoMatch,Unmatched,1University1,"Stauber, Wolfgang",3383
1232,10.1890/11-1759.1,5,2013,NoMatch,Unmatched,"Wageningen IMARES, NL-1780 AB Den Helder, Netherlands","Debrot, Adolphe O.",3394
1234,10.1890/12-1936.1,19,2013,NoMatch,Unmatched,"CNRS CEFE, UMR 5175, F-34293 Montpellier, France","Loranger, Jessy",3407
1242,10.1890/12-2063.1,11,2013,NoMatch,Unmatched,1University1,"Wirth, Christian",3431
1245,10.1890/12-1873.1,3,2013,NoMatch,Unmatched,"Mpala Res Ctr, Nanyuki, Kenya","Palmer, Todd M.",847
1245,10.1890/12-1873.1,3,2013,NoMatch,Unmatched,"Mpala Res Ctr, Nanyuki, Kenya","Stanton, Maureen L.",3440
1245,10.1890/12-1873.1,3,2013,NoMatch,Unmatched,"Mpala Res Ctr, Nanyuki, Kenya","Young, Truman P.",898
1245,10.1890/12-1873.1,3,2013,NoMatch,Unmatched,"Mpala Res Ctr, Nanyuki, Kenya","Lemboi, John S.",3441
1245,10.1890/12-1873.1,3,2013,NoMatch,Unmatched,"Mpala Res Ctr, Nanyuki, Kenya","Goheen, Jacob R.",846
1245,10.1890/12-1873.1,3,2013,NoMatch,Unmatched,"Mpala Res Ctr, Nanyuki, Kenya","Pringle, Robert M.",843
1261,,2,2013,NoMatch,Unmatched,"Sor Trondelag Univ Coll, N-7004 Trondheim, Norway","Grindeland, John Magne",3490
1262,,1,2013,NoMatch,Unmatched,"Univ Sherbrooke, Sherbrooke, PQ J1K 2R1, Canada","Festa-Bianchet, Marco",3491
1265,,1,2013,NoMatch,Unmatched,"Univ Lyon, UMR 5558, F-69622 Villeurbanne, France","Gaillard, Jean-Michel",1871
1282,,1,2013,NoMatch,Unmatched,"AT&T Labs Res, Florham Pk, NJ 07932 USA","Phillips, Steven J.",3541
1285,,1,2013,NoMatch,Unmatched,1University1,Kauffman,3546
1286,,24,2013,NoMatch,Unmatched,"Landowner Stewardship Program Audubon Calif, Winters, CA 95694 USA","Vaughn, Kurt J.",3562
1299,,13,2013,NoMatch,Unmatched,"Landcare Res, Lincoln 7640, New Zealand","Byrom, Andrea E.",3606
1299,,13,2013,NoMatch,Unmatched,"Landcare Res, Lincoln 7640, New Zealand","Forrester, Guy J.",3607
1300,,5,2013,NoMatch,Unmatched,"Wissensch Kolleg Berlin, D-14193 Berlin, Germany","Courtiol, Alexandre",3615
1300,,5,2013,NoMatch,Unmatched,"Wissensch Kolleg Berlin, D-14193 Berlin, Germany","Lummaa, Virpi",3617
1314,,2,2013,NoMatch,Unmatched,"Mpala Res Ctr, Nanyuki 10400, Kenya","Donihue, Colin M.",3646
1314,,2,2013,NoMatch,Unmatched,"Mpala Res Ctr, Nanyuki 10400, Kenya","Porensky, Lauren M.",3648
1314,,2,2013,NoMatch,Unmatched,"Mpala Res Ctr, Nanyuki 10400, Kenya","Riginos, Corinna",3649
1314,,2,2013,NoMatch,Unmatched,"Mpala Res Ctr, Nanyuki 10400, Kenya","Pringle, Robert M.",843
1319,,1,2013,NoMatch,Unmatched,"Univ Chicago, Chicago, IL 60637 USA","Johnson, Leah R.",1535
1319,,1,2013,NoMatch,Unmatched,"Univ Calif Santa Barbara, Santa Barbara, CA 93106 USA","Johnson, Leah R.",1535
1319,,1,2013,NoMatch,Unmatched,"Univ Calif Santa Barbara, Santa Barbara, CA 93106 USA","Pecquerie, Laure",3662
1319,,1,2013,NoMatch,Unmatched,"Univ Calif Santa Barbara, Santa Barbara, CA 93106 USA","Nisbet, Roger M.",3663
1323,,2,2013,NoMatch,Unmatched,"Fdn Puertorriquena Conservac, San Juan, PR 00936 USA","Wood, Tana E.",3675
1331,,1,2013,NoMatch,Unmatched,"Univ Lyon, F-69000 Lyon, France","Tafani, Marion",3692
1331,,2,2013,NoMatch,Unmatched,1University1,"Cohas, Aurelie",2025
1331,,2,2013,NoMatch,Unmatched,1University1,"Bonenfant, Christophe",2024
1331,,2,2013,NoMatch,Unmatched,1University1,"Gaillard, Jean-Michel",1871
1331,,2,2013,NoMatch,Unmatched,1University1,"Allaine, Dominique",2023
1341,,1,2013,NoMatch,Unmatched,"Mpala Res Ctr, Nanyuki, Kenya","Palmer, Todd M.",847
1341,,1,2013,NoMatch,Unmatched,"Mpala Res Ctr, Nanyuki, Kenya","Brody, Alison K.",3715
1352,,3,2013,NoMatch,Unmatched,"No Arizona Univ, Flagstaff, AZ 86011 USA","Graves, Tabitha A.",3759
1378,,1,2013,NoMatch,Unmatched,1University1,"Amano, Tatsuya",1664
1378,,1,2013,NoMatch,Unmatched,1University1,"Katayama, Naoki",3828
1379,,1,2013,NoMatch,Unmatched,1University1,"Busing, Richard T.",3829
1380,,1,2013,NoMatch,Unmatched,1University1,"Hellgren, Olof",3830
1381,,1,2013,NoMatch,Unmatched,1University1,"Levine, Jonathan M.",2803
1382,,1,2013,NoMatch,Unmatched,1University1,"Baldwin, J. David",2925
1382,,1,2013,NoMatch,Unmatched,1University1,"Strong, Donald R.",2754
1398,,2,2013,NoMatch,Unmatched,"CARMABI Fdn, Willemstad, Curacao, Neth Antilles","Marhaver, K. L.",3869
1398,,2,2013,NoMatch,Unmatched,"CARMABI Fdn, Willemstad, Curacao, Neth Antilles","Vermeij, M. J. A.",3871
1409,,2,2012,NoMatch,Unmatched,1University1,"Xiao, X.",3907
1409,,2,2012,NoMatch,Unmatched,1University1,"Ernest, S. K. M.",3908
1409,,2,2012,NoMatch,Unmatched,1University1,"White, E. P.",3909
1420,,2,2012,NoMatch,Unmatched,"Univ Paris 11, F-91405 Orsay, France","Dangles, Olivier",3939
1424,,1,2012,NoMatch,Unmatched,"Univ Texas Austin, Patterson Labs, Austin, TX 78712 USA","Singer, Michael C.",3949
1424,,1,2012,NoMatch,Unmatched,"Univ Montpellier 2, ISEM, CNRS, UMR 5554, F-34095 Montpellier 05, France","Singer, Michael C.",3949
1430,,7,2012,NoMatch,Unmatched,"Harvard Univ, Petersham, MA 01366 USA","Pelini, Shannon L.",2927
1430,,7,2012,NoMatch,Unmatched,"Harvard Univ, Petersham, MA 01366 USA","Ellison, Aaron M.",290
1442,,2,2012,NoMatch,Unmatched,"Univ Idaho, Moscow, ID 83844 USA","Hicke, Jeffrey A.",4022
1459,,3,2012,NoMatch,Unmatched,1University1,"Holyoak, Marcel",4063
1461,,1,2012,NoMatch,Unmatched,"AUT Univ, Sch Appl Sci, Auckland, New Zealand","Cusens, Jarrod",4064
1461,,1,2012,NoMatch,Unmatched,"AUT Univ, Sch Appl Sci, Auckland, New Zealand","McBride, Paul D.",4065
1461,,1,2012,NoMatch,Unmatched,"AUT Univ, Sch Appl Sci, Auckland, New Zealand","Gillman, Len N.",1777
1464,,1,2012,NoMatch,Unmatched,"Colegio Postgrad, Montecillo 56230, Mexico","Vargas Hernandez, Jesus",4077
1474,,1,2012,NoMatch,Unmatched,"Harvard Univ, Petersham, MA 01366 USA","Rapp, Joshua M.",4099
1474,,1,2012,NoMatch,Unmatched,"Harvard Univ, Petersham, MA 01366 USA","Silman, Miles R.",4100
1474,,3,2012,NoMatch,Unmatched,1University1,"Galiano, Darcy",4102
1474,,3,2012,NoMatch,Unmatched,1University1,"Tito, Richard",4103
1479,,2,2012,NoMatch,Unmatched,1University1,"Jactel, Herve",4108
1482,,2,2012,NoMatch,Unmatched,1University1,"Thibault, Katherine M.",4116
1482,,2,2012,NoMatch,Unmatched,1University1,"Xiao, Xiao",1451
1486,,1,2012,NoMatch,Unmatched,"Novia Univ Appl Sci, FI-10600 Ekenas, Finland","Byholm, Patrik",4124
1488,,6,2012,NoMatch,Unmatched,"NERC, Swindon SN2 1EU, Wilts, England","Crook, H. D.",4134
1489,,3,2012,NoMatch,Unmatched,"ITESM Monterrey, Direcc Legado Sostenibilidad, Monterrey, Mexico","Cortes Montano, Citlali",4160
1491,,6,2012,NoMatch,Unmatched,"Charles Darwin Fdn, Santa Cruz, Galapagos Islan, Ecuador","Gardener, Mark R.",4175
1491,,6,2012,NoMatch,Unmatched,"Charles Darwin Fdn, Santa Cruz, Galapagos Islan, Ecuador","Jaramillo, Patricia",4176
1507,,1,1976,NoMatch,Unmatched,1University1,FOSTER,4200
1508,10.2307/1936178,1,1976,NoMatch,Unmatched,"UNIV CALIF DAVIS,DAVIS,CA 95616","HANSON, CH",4201
1520,10.2307/1936190,1,1976,NoMatch,Unmatched,1University1,"ROTH, RR",4217
1552,10.2307/1935038,1,1976,NoMatch,Unmatched,1University1,"SOLLINS, P",4260
1552,10.2307/1935038,1,1976,NoMatch,Unmatched,1University1,"COLEMAN, D",4261
1552,10.2307/1935038,1,1976,NoMatch,Unmatched,1University1,"AUSMUS, BS",4262
1552,10.2307/1935038,1,1976,NoMatch,Unmatched,1University1,"CROMACK, K",4263
1559,10.2307/1935045,1,1976,NoMatch,Unmatched,1University1,"ROBERTSON, DR",4271
1559,10.2307/1935045,1,1976,NoMatch,Unmatched,1University1,"SWEATMAN, HPA",4272
1559,10.2307/1935045,1,1976,NoMatch,Unmatched,1University1,"FLETCHER, EA",4273
1559,10.2307/1935045,1,1976,NoMatch,Unmatched,1University1,"CLELAND, MG",4274
1560,10.2307/1935046,1,1976,NoMatch,Unmatched,1University1,"COLLINS, NC",4275
1560,10.2307/1935046,1,1976,NoMatch,Unmatched,1University1,"MITCHELL, R",2469
1560,10.2307/1935046,1,1976,NoMatch,Unmatched,1University1,"WIEGERT, RG",4276
1573,,1,1976,NoMatch,Unmatched,1University1,"HAERTEL, L",4203
1579,10.2307/1935300,1,1975,NoMatch,Unmatched,"UNIV MICHIGAN,SOCIETY FELLOWS,ANN ARBOR,MI 48104","WILBUR, HM",2411
1583,10.2307/1935304,1,1975,NoMatch,Unmatched,1University1,"WOLF, LL",2553
1583,10.2307/1935304,1,1975,NoMatch,Unmatched,1University1,"HAINSWORTH, FR",4300
1583,10.2307/1935304,1,1975,NoMatch,Unmatched,1University1,"GILL, FB",2552
1584,10.2307/1935305,1,1975,NoMatch,Unmatched,1University1,"WIEGERT, RG",4276
1584,10.2307/1935305,1,1975,NoMatch,Unmatched,1University1,"MCGINNIS, JT",4301
1585,10.2307/1935306,1,1975,NoMatch,Unmatched,1University1,"BOLING, RH",4302
1585,10.2307/1935306,1,1975,NoMatch,Unmatched,1University1,"GOODMAN, ED",4303
1585,10.2307/1935306,1,1975,NoMatch,Unmatched,1University1,"VANSICKLE, JA",4304
1585,10.2307/1935306,1,1975,NoMatch,Unmatched,1University1,"ZIMMER, JO",4305
1585,10.2307/1935306,1,1975,NoMatch,Unmatched,1University1,"CUMMINS, KW",2140
1585,10.2307/1935306,1,1975,NoMatch,Unmatched,1University1,"PETERSEN, RC",4306
1585,10.2307/1935306,1,1975,NoMatch,Unmatched,1University1,"REICE, SR",4307
1592,,1,1975,NoMatch,Unmatched,"N CAROLINA STATE UNIV,RALEIGH,NC 27607","THORP, JH",4316
1592,,1,1975,NoMatch,Unmatched,"N CAROLINA STATE UNIV,RALEIGH,NC 27607","BARTHALMUS, GT",4317
1594,10.2307/1935315,1,1975,NoMatch,Unmatched,1University1,"KIESTER, AR",4319
1594,10.2307/1935315,1,1975,NoMatch,Unmatched,1University1,"GORMAN, GC",4320
1594,10.2307/1935315,1,1975,NoMatch,Unmatched,1University1,"ARROYO, DC",4321
1595,10.2307/1935316,1,1975,NoMatch,Unmatched,1University1,"STOUT, BB",2177
1595,10.2307/1935316,1,1975,NoMatch,Unmatched,1University1,"DESCHENES, JM",4322
1595,10.2307/1935316,1,1975,NoMatch,Unmatched,1University1,"OHMANN, LF",4323
1599,10.2307/1934959,1,1975,NoMatch,Unmatched,"GILBERT ASSOC INC,POB 1498,READING,PA 19603","GHISELIN, J",4327
1613,10.2307/1934973,1,1975,NoMatch,Unmatched,1University1,"TINKLE, DW",2371
1613,10.2307/1934973,1,1975,NoMatch,Unmatched,1University1,"HADLEY, NF",2436
1619,10.2307/1934979,1,1975,NoMatch,Unmatched,"ROCKEFELLER UNIV,NEW YORK,NY 10021","LIEBERBURG, I",4347
1619,10.2307/1934979,2,1975,NoMatch,Unmatched," BROWN UNIV,PROVIDENCE,RI 02912","SEIP, A",4349
1620,10.2307/1934980,1,1975,NoMatch,Unmatched,"SUNY COLL, FREDONIA, NY 14063 USA","WOOD, KG",4350
1635,10.2307/1935487,1,1975,NoMatch,Unmatched,1University1,"HALLIGAN, JP",4363
1663,10.2307/1936291,1,1975,NoMatch,Unmatched,"CORNELL UNIV,ITHACA,NY 14850","WHITTAKER, RH",2154
1673,10.2307/1936301,1,1975,NoMatch,Unmatched,"ELECT COUNCIL,RES CTR,CAPENHURST,CHESTER,ENGLAND","GILROY, D",4407
1682,10.2307/1936310,1,1975,NoMatch,Unmatched,1University1,"BROWN, JH",2442
1682,10.2307/1936310,1,1975,NoMatch,Unmatched,1University1,"GROVER, JJ",4418
1682,10.2307/1936310,1,1975,NoMatch,Unmatched,1University1,"DAVIDSON, DW",2486
1682,10.2307/1936310,1,1975,NoMatch,Unmatched,1University1,"LIEBERMAN, GA",4419
1696,10.2307/1936152,1,1975,NoMatch,Unmatched,1University1,"TITUS, J",4434
1696,10.2307/1936152,1,1975,NoMatch,Unmatched,1University1,"GOLDSTEIN, RA",4404
1696,10.2307/1936152,1,1975,NoMatch,Unmatched,1University1,"ADAMS, MS",4377
1696,10.2307/1936152,1,1975,NoMatch,Unmatched,1University1,"MANKIN, JB",4435
1696,10.2307/1936152,1,1975,NoMatch,Unmatched,1University1,"ONEILL, RV",2102
1696,10.2307/1936152,1,1975,NoMatch,Unmatched,1University1,"WEILER, PR",4436
1696,10.2307/1936152,1,1975,NoMatch,Unmatched,1University1,"SHUGART, HH",2104
1696,10.2307/1936152,1,1975,NoMatch,Unmatched,1University1,"BOOTH, RS",4437
1699,10.2307/1936155,1,1975,NoMatch,Unmatched,"UNIV ARIZONA,TUCSON,AZ 85721","PULLIAM, HR",4439
1699,10.2307/1936155,1,1975,NoMatch,Unmatched,"UNIV ARIZONA,TUCSON,AZ 85721","BRAND, MR",4440
1700,10.2307/1936156,1,1975,NoMatch,Unmatched,1University1,"MCMAHON, RF",4441
1727,10.2307/1934712,1,1975,NoMatch,Unmatched,"VIRGINIA POLYTECH INST & STATE UNIV, BLACKSBURG, VA 24060 USA","MARTIN, RE",4466
1727,10.2307/1934712,1,1975,NoMatch,Unmatched,"VIRGINIA POLYTECH INST & STATE UNIV, BLACKSBURG, VA 24060 USA","MILLER, RL",4467
1727,10.2307/1934712,1,1975,NoMatch,Unmatched,"VIRGINIA POLYTECH INST & STATE UNIV, BLACKSBURG, VA 24060 USA","CUSHWA, CT",4468
1749,10.2307/1934630,1,1974,NoMatch,Unmatched,"ROCKEFELLER UNIV,NEW YORK,NY 10021","BAKER, MC",4489
1752,10.2307/1934633,1,1974,NoMatch,Unmatched,1University1,"CAIN, RH",4497
1762,10.2307/1935213,1,1974,NoMatch,Unmatched,"CORNELL UNIV,ITHACA,NY 14850","WALLACE, B",4512
1770,10.2307/1935221,1,1974,NoMatch,Unmatched,1University1,"SMIGEL, BW",4519
1770,10.2307/1935221,1,1974,NoMatch,Unmatched,1University1,"JESTER, W",4520
1770,10.2307/1935221,1,1974,NoMatch,Unmatched,1University1,"BLOMGREN, J",4521
1770,10.2307/1935221,1,1974,NoMatch,Unmatched,1University1,"PRASAD, KN",4522
1770,10.2307/1935221,1,1974,NoMatch,Unmatched,1University1,"ROSENZWEIG, ML",2277
1777,10.2307/1935228,1,1974,NoMatch,Unmatched,1University1,"LAERM, J",4529
1786,,1,1974,NoMatch,Unmatched,1University1,STREIFER,4544
1787,10.2307/1935140,1,1974,NoMatch,Unmatched,1University1,"GHISELIN, J",4327
1788,10.2307/1935141,1,1974,NoMatch,Unmatched,1University1,"ADDICOTT, JF",4545
1792,10.2307/1935145,1,1974,NoMatch,Unmatched,1University1,"WHITESIDE, MC",2359
1793,10.2307/1935146,1,1974,NoMatch,Unmatched,1University1,"CRAWFORD, CC",4550
1793,10.2307/1935146,1,1974,NoMatch,Unmatched,1University1,"HOBBIE, JE",4551
1793,10.2307/1935146,1,1974,NoMatch,Unmatched,1University1,"WEBB, KL",4552
1802,10.2307/1935155,1,1974,NoMatch,Unmatched,1University1,"GYLLENBERG, G",4558
1809,10.2307/1934407,1,1974,NoMatch,Unmatched,1University1,"EGLER, FE",4566
1814,10.2307/1934412,1,1974,NoMatch,Unmatched,1University1,"SVENDSEN, GE",4568
1825,10.2307/1934423,1,1974,NoMatch,Unmatched,1University1,"SHARP, MA",4577
1825,10.2307/1934423,1,1974,NoMatch,Unmatched,1University1,"PARKS, DR",4578
1825,10.2307/1934423,1,1974,NoMatch,Unmatched,1University1,"EHRLICH, PR",4579
1829,10.2307/1934427,1,1974,NoMatch,Unmatched,1University1,"HALLER, WT",4584
1829,10.2307/1934427,1,1974,NoMatch,Unmatched,1University1,"SUTTON, DL",4585
1829,10.2307/1934427,1,1974,NoMatch,Unmatched,1University1,"BARLOWE, WC",4586
1833,10.2307/1934431,1,1974,NoMatch,Unmatched,1University1,"FRETWELL, SD",4592
1833,10.2307/1934431,1,1974,NoMatch,Unmatched,1University1,"BOWEN, DE",4593
1833,10.2307/1934431,1,1974,NoMatch,Unmatched,1University1,"HESPENHEIDE, HA",4594
1835,,1,1974,NoMatch,Unmatched,1University1,"VANVALEN, L",4598
1835,,1,1974,NoMatch,Unmatched,1University1,"PITELKA, FA",4599
1848,10.2307/1940358,1,1974,NoMatch,Unmatched,1University1,"ODENING, WR",4612
1848,10.2307/1940358,1,1974,NoMatch,Unmatched,1University1,"STRAIN, BR",4613
1848,10.2307/1940358,1,1974,NoMatch,Unmatched,1University1,"OECHEL, WC",4614
1858,10.2307/1940368,1,1974,NoMatch,Unmatched,1University1,"WALLACE, A",4390
1858,10.2307/1940368,1,1974,NoMatch,Unmatched,1University1,"BAMBERG, SA",4388
1858,10.2307/1940368,1,1974,NoMatch,Unmatched,1University1,"CHA, JW",4626
1870,10.2307/1935450,1,1974,NoMatch,Unmatched,"UNIV CALIF,DAVIS,CA 95616","BARBOUR, MG",2461
1870,10.2307/1935450,1,1974,NoMatch,Unmatched,"UNIV CALIF,DAVIS,CA 95616","DIAZ, DV",4639
1870,10.2307/1935450,1,1974,NoMatch,Unmatched,"UNIV CALIF,DAVIS,CA 95616","BREIDENBACH, RW",4640
1878,10.2307/1935458,1,1974,NoMatch,Unmatched,1University1,"MIRACLE, MR",4646
1885,10.2307/1935465,1,1974,NoMatch,Unmatched,"CORNELL UNIV,ITHACA,NY 14850","GAUCH, HG",4652
1885,10.2307/1935465,1,1974,NoMatch,Unmatched,"CORNELL UNIV,ITHACA,NY 14850","CHASE, GB",4653
1886,10.2307/1935466,1,1974,NoMatch,Unmatched,"CORNELL UNIV,ITHACA,NY 14850","GAUCH, HG",4652
1886,10.2307/1935466,1,1974,NoMatch,Unmatched,"CORNELL UNIV,ITHACA,NY 14850","CHASE, GB",4653
1886,10.2307/1935466,1,1974,NoMatch,Unmatched,"CORNELL UNIV,ITHACA,NY 14850","WHITTAKER, RH",2154
1895,10.2307/1934371,1,1973,NoMatch,Unmatched,"NEW MEXICO HIGHLANDS UNIV,INST SCI RES,LAS VEGAS,NM 87701","OFARRELL, MJ",4658
1895,10.2307/1934371,1,1973,NoMatch,Unmatched,"NEW MEXICO HIGHLANDS UNIV,INST SCI RES,LAS VEGAS,NM 87701","STUDIER, EH",4659
1905,,1,1973,NoMatch,Unmatched,1University1,"CALDER, WA",4669
1911,10.2307/1934387,1,1973,NoMatch,Unmatched,"UNIV CALIF,HASTINGS RESERVATION,CARMEL VALLEY,CA 93924","DAVIS, J",4677
1916,,1,1973,NoMatch,Unmatched,1University1,"VANWINKLE, W",4682
1916,,1,1973,NoMatch,Unmatched,1University1,"MARTIN, DC",4683
1916,,1,1973,NoMatch,Unmatched,1University1,"SEBETICH, MJ",4452
1919,10.2307/1934395,1,1973,NoMatch,Unmatched,"UNIV NEW MEXICO,ALBUQUERQUE,NM 87106","DITTMER, HJ",4687
1920,,1,1973,NoMatch,Unmatched,1University1,"REISEN, WK",4688
1922,10.2307/1934334,1,1973,NoMatch,Unmatched,1University1,"MARCHAND, DE",4696
1950,10.2307/1935336,1,1973,NoMatch,Unmatched,"UNIV KANSAS,LAWRENCE,KS 66044","KUCHLER, AW",4555
1959,10.2307/1935345,1,1973,NoMatch,Unmatched,"SUNY, PURCHASE, NY 10577 USA","UTTER, JM",4739
1959,10.2307/1935345,1,1973,NoMatch,Unmatched," SO ILLINOIS UNIV, CARBONDALE, IL 62901 USA","LEFEBVRE, EA",4740
1962,10.2307/1935348,1,1973,NoMatch,Unmatched,"CORNELL UNIV,ITHACA,NY 14850","GAUCH, HG",4652
1969,10.2307/1935355,1,1973,NoMatch,Unmatched,"UNIV SUSSEX, BRIGHTON, ENGLAND","STROBECK, C",4751
1970,10.2307/1935356,1,1973,NoMatch,Unmatched,"MID APPALACHIA COLL,TEACHING & RES CTR,LAFOLLETTE,TN 37766","SKEEN, JN",4752
1971,10.2307/1935357,1,1973,NoMatch,Unmatched,"PRINCETON UNIV, PRINCETON, NJ 08540 USA","MACARTHUR, R",4753
